S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,-,107.00,102.00,97.00,98.00,98.00,0.00,0.00,98.60,"2,310.00",107.00,"227,760.00",117,-9.00,5.00,0.00,5.15,-0.61,0.00,0.00,
2,ABBL,-,99.00,102.00,97.00,100.00,100.00,0.00,0.00,98.60,894.00,99.00,"88,151.00",11,1.00,5.00,0.00,5.15,1.40,0.00,0.00
3,ADBL,-,130.00,132.00,130.00,131.00,131.00,0.00,0.00,131.40,"3,412.00",130.00,"448,352.00",41,1.00,2.00,0.00,1.54,-0.31,0.00,0.00
4,AHPC,-,417.00,422.00,413.00,420.00,420.00,0.00,0.00,417.38,569.00,417.00,"237,491.00",15,3.00,9.00,0.00,2.18,0.62,0.00,0.00
5,ALDBL,-,106.00,110.00,106.00,110.00,110.00,0.00,0.00,107.28,790.00,106.00,"84,750.00",50,4.00,4.00,0.00,3.77,2.47,0.00,0.00
6,ALICL,-,205.00,213.00,198.00,198.00,198.00,0.00,0.00,205.56,"1,240.00",205.00,"254,900.00",18,-7.00,15.00,0.00,7.58,-3.82,0.00,0.00
7,BLDBL,-,129.00,130.00,130.00,130.00,130.00,0.00,0.00,130.00,58.00,129.00,"7,540.00",2,1.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BOAN,-,161.00,163.00,159.00,163.00,163.00,0.00,0.00,160.57,750.00,161.00,"120,430.00",8,2.00,4.00,0.00,2.52,1.49,0.00,0.00
9,BOK,-,490.00,500.00,490.00,490.00,490.00,0.00,0.00,492.39,"4,385.00",490.00,"2,159,109.00",28,0.00,10.00,0.00,2.04,-0.49,0.00,0.00
10,BPCL,-,796.00,781.00,736.00,736.00,736.00,0.00,0.00,744.00,150.00,796.00,"111,600.00",4,-60.00,45.00,0.00,6.11,-1.09,0.00,0.00
11,BSBL,-,118.00,117.00,109.00,111.00,111.00,0.00,0.00,114.88,"4,800.00",118.00,"551,400.00",195,-7.00,8.00,0.00,7.34,-3.49,0.00,0.00
12,CBBL,-,237.00,241.00,238.00,238.00,238.00,0.00,0.00,239.42,38.00,237.00,"9,098.00",2,1.00,3.00,0.00,1.26,-0.60,0.00,0.00
13,CDBL,-,186.00,186.00,183.00,183.00,183.00,0.00,0.00,184.21,760.00,186.00,"140,000.00",24,-3.00,3.00,0.00,1.64,-0.66,0.00,0.00
14,CEDBL,-,164.00,164.00,164.00,164.00,164.00,0.00,0.00,164.00,180.00,164.00,"29,520.00",4,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CHCL,-,900.00,900.00,900.00,900.00,900.00,0.00,0.00,900.00,50.00,900.00,"45,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,CZBIL,-,208.00,206.00,201.00,205.00,205.00,0.00,0.00,204.59,"1,700.00",208.00,"347,810.00",21,-3.00,5.00,0.00,2.49,0.20,0.00,0.00
17,DCBL,-,157.00,154.00,151.00,151.00,151.00,0.00,0.00,152.33,600.00,157.00,"91,400.00",3,-6.00,3.00,0.00,1.99,-0.88,0.00,0.00
18,DIYALO,-,103.00,104.00,102.00,102.00,102.00,0.00,0.00,102.71,70.00,103.00,"7,190.00",6,-1.00,2.00,0.00,1.96,-0.70,0.00,0.00
19,EBL,-,971.00,"1,005.00",972.00,991.00,991.00,0.00,0.00,980.35,365.00,971.00,"357,827.00",12,20.00,33.00,0.00,3.40,1.07,0.00,0.00
20,FFCL,-,241.00,241.00,241.00,241.00,241.00,0.00,0.00,241.00,40.00,241.00,"9,640.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,GBBL,-,134.00,136.00,131.00,133.00,133.00,0.00,0.00,133.90,"2,960.00",134.00,"396,350.00",129,-1.00,5.00,0.00,3.82,-0.68,0.00,0.00
22,GBL,-,175.00,178.00,173.00,175.00,175.00,0.00,0.00,174.97,785.00,175.00,"137,355.00",9,0.00,5.00,0.00,2.89,0.01,0.00,0.00
23,GLICL,-,317.00,311.00,305.00,305.00,305.00,0.00,0.00,308.00,20.00,317.00,"6,160.00",2,-12.00,6.00,0.00,1.97,-0.98,0.00,0.00
24,GSDBL,-,118.00,122.00,120.00,122.00,122.00,0.00,0.00,120.67,30.00,118.00,"3,620.00",3,4.00,2.00,0.00,1.67,1.09,0.00,0.00
25,HBL,-,521.00,555.00,530.00,555.00,555.00,0.00,0.00,545.91,401.00,521.00,"218,909.00",7,34.00,25.00,0.00,4.72,1.64,0.00,0.00
26,ICFC,-,168.00,166.00,165.00,165.00,165.00,0.00,0.00,165.71,280.00,168.00,"46,400.00",2,-3.00,1.00,0.00,0.61,-0.43,0.00,0.00
27,IMEFI,-,265.00,265.00,265.00,265.00,265.00,0.00,0.00,265.00,60.00,265.00,"15,900.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,JBBL,-,104.00,105.00,102.00,105.00,105.00,0.00,0.00,103.58,"5,110.00",104.00,"529,290.00",214,1.00,3.00,0.00,2.94,1.35,0.00,0.00
29,JFL,-,188.00,188.00,185.00,188.00,188.00,0.00,0.00,185.70,141.00,188.00,"26,184.00",3,0.00,3.00,0.00,1.62,1.22,0.00,0.00
30,KBL,-,236.00,240.00,240.00,240.00,240.00,0.00,0.00,240.00,80.00,236.00,"19,200.00",1,4.00,0.00,0.00,0.00,0.00,0.00,0.00
31,KDBL,-,105.00,107.00,105.00,107.00,107.00,0.00,0.00,106.17,"1,540.00",105.00,"163,500.00",35,2.00,2.00,0.00,1.90,0.78,0.00,0.00
